camis,yelp_id,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating
40736385,rKNskvfrR6bTsPFI2-QOGw,2.2,26.0,1.0,"burgers,hotdogs,coffee",0
40736836,t7J_r2FQyuRMevzVycevpA,3.1,192.0,2.0,"diners,breakfast_brunch,desserts",0
40737045,j1Xo0WYYnzBrLFn6PP1brQ,3.2,60.0,1.0,"tradamerican,caribbean",0
40737436,nVIVqx1qXm_cXtLwcJ5JJQ,3.5,245.0,2.0,"wine_bars,cocktailbars,sandwiches",0
40737677,5Styx6m546ie_9YR_XQW3g,3.8,44.0,1.0,"delis,breakfast_brunch",0
40737930,7g-PnhxdfKoQPoe8JtqJNQ,2.3,84.0,2.0,coffee,0
40737932,cVnvLmiLEqBxn_K5FHkwpQ,3.2,183.0,2.0,coffee,0
40737933,RISaFlbKVF3kUORczBjgXA,3.2,104.0,2.0,coffee,0
40738177,BEnhDZrulF_-2Fl-nleWag,4.2,213.0,1.0,"latin,dominican",1
40738920,3004g82RXwKoqaenSqBVEg,4.1,360.0,2.0,"pubs,tradamerican,beerbar",1
40738973,g56FiY1vtzyG94TVJQcQNQ,4.1,25.0,1.0,bars,1
40739276,71nPfK1a1uY69mUen-981A,3.6,82.0,1.0,"latin,dominican",0
40739412,gytFjzBw-z5LZD-6JSMChg,2.1,662.0,2.0,"tradamerican,burgers,sportsbars",0
40739444,DlCejV1AYAPnVQTkfyMRFQ,3.0,18.0,1.0,"donuts,coffee",0
40739446,pv8BcSgXwm2CeHqr9evp6Q,2.7,19.0,1.0,"donuts,coffee",0
40740446,dN2HzBXSBHUSZOBwxDPcRQ,0.0,0.0,0.0,restaurants,0
40741534,SiM5G8LqVW9XQaPLbFkD7Q,3.6,340.0,1.0,bakeries,0
40741728,tV2IY8q92bOEwVC4McgPjw,3.9,408.0,3.0,"austrian,modern_european,wine_bars",0
40741900,5ZEFbq_AQV5VQFG2JKYzlA,4.1,856.0,3.0,"italian,newamerican",1
40742056,s25mujxKWphsyFm0Ji1xYA,2.9,470.0,4.0,chinese,0
40743578,pzlFYAY45TzwUXATOGrpqg,2.4,17.0,0.0,"seafood,bars",0
40744131,vMTTFjgFKKua4VuAFX393g,3.5,51.0,1.0,mexican,0
40744492,QaSVPHxr6lylSPUVMq8rVg,2.9,190.0,1.0,"pizza,italian,salad",0
40745610,MHbxF-ZS918-ZoXKQPBEyg,4.5,443.0,2.0,pizza,1
40745618,SypOPguylwFB43x2qK2a_Q,3.6,34.0,1.0,"italian,pizza",0
40745870,rBoqlhCVb3R9XTrVjvJ-Lg,4.9,33.0,1.0,delis,1
40746560,7lORrxO2mZ3YNXa6nn_HQA,3.7,9.0,0.0,"venues,arcades,bowling",0
40747050,-Zebvg7OAy1YgWRwIw7Ogg,4.3,85.0,1.0,pizza,1
40747162,vV57YWbrHqm1iylWmIdwVA,4.6,731.0,0.0,"museums,venues",1
40747192,3MdImwN2r96hcR6qk8_d_A,3.7,43.0,1.0,diners,0
40747820,-oH3NL7-VzyD_k0qelkzPA,3.7,323.0,2.0,"pubs,tradamerican,sportsbars",0
40748086,NsHtwZBpio1jKfA7CwHZOA,4.0,1152.0,2.0,coffeeroasteries,1
40748570,na_66nnEAoykJAvK-2Sh7A,4.2,61.0,1.0,diners,1
40748959,9koSLiiwQDvKvtaSkeknLw,4.1,160.0,2.0,"wine_bars,beerbar,cocktailbars",1
40750062,esHGoW3wduCUkfNCmplG0A,3.5,500.0,2.0,"bakeries,sandwiches",0
40750262,2MAf_XemMP4_1YtFQHsaEQ,4.5,188.0,2.0,"tradamerican,cocktailbars,seafood",1
40750264,d59Cafd_pv32OOQopvxp1w,4.1,7.0,0.0,restaurants,1
40750279,8UE6djZm_RkoSPdUsW6yjQ,4.2,119.0,0.0,"lounges,tradamerican,cocktailbars",1
40750324,55Ofcjm1DPf4LVr73-4-1g,3.4,1301.0,3.0,"hotels,venues",0
40750343,bpOgimL_paWkF1AusXE8cA,3.2,1192.0,4.0,"lounges,newamerican",0
40750451,Py2_8uFX5UHLphwdEEop9A,4.1,95.0,1.0,"pubs,sportsbars,irish_pubs",1
40750766,u5N7a2wbepqX2PHSKvqcqA,5.0,1.0,0.0,"bakeries,cafes",1
40751057,G0SngUr6UDkkP-SEDTcWZQ,4.3,7.0,0.0,"sportsbars,irish_pubs",1
40751835,kuD1a9OnHuMBx5jv3iFAfQ,4.3,73.0,0.0,"lounges,speakeasies,cocktailbars",1
40751933,XCpvVDi-eMDid3s6LrDIuw,3.9,228.0,1.0,falafel,0
40752293,A8jRnZGiMJiMpfHt8qKV3w,4.4,125.0,1.0,"coffee,breakfast_brunch,cocktailbars",1
40752294,nhPSyFcE_CHc6ig2LekueQ,2.7,368.0,2.0,bbq,0
40752437,mfK5xIUfIm8nnIL_KGb9Dg,4.1,208.0,1.0,"sandwiches,coffee",1
40755172,Qg9YQXocVQ7WaeSkzu_oCg,3.8,229.0,2.0,"cafes,irish_pubs",0
40755766,4JoeS7a0T0NbiF_z_wPt8A,3.8,38.0,1.0,peruvian,0
40756088,zUwHcRoHqSBaV5QcKKauTg,5.0,2.0,0.0,lounges,1
40756287,pTWFuMYed409y99N0zY05Q,3.8,118.0,2.0,italian,0
40756606,PiAU4BCl5d9P-NWDvkNY4A,3.7,477.0,1.0,bagels,0
40757375,1L5gZecCOPs-hoIjms-JxQ,4.1,297.0,2.0,salvadoran,1
40757425,9r7plLP2IAYPbkfiBN740g,3.0,2.0,0.0,"italian,venues,breakfast_brunch",0
40758427,BsDu_kup3lJ2QHb-Botpeg,4.2,285.0,2.0,mexican,1
40758447,hNuU39xPVENMCs4_V70sPA,4.2,16.0,2.0,"florists,gardening",1
40758684,wGcquMur1HYWhc4baXB27A,4.0,139.0,1.0,"coffee,juicebars,vegan",1
40759081,DpfE0gPBXj-aj2pnEh4E2Q,3.9,290.0,2.0,chinese,0
40759586,d5ya04K-2A_hI3Xzqe1HeA,3.9,787.0,2.0,italian,0
40759924,SQS9wteNCLoVStkVK0oZNA,3.2,693.0,2.0,"bagels,breakfast_brunch,delis",0
40759928,G8Jyc19Cl0kVJrvI1KEGpg,3.8,249.0,1.0,pizza,0
40759930,t7nd5Po9u5DoBjw2aazgRg,3.8,64.0,2.0,"pizza,seafood,desserts",0
40759944,2xQmBB6w-W6lxiex80fA9A,4.4,310.0,1.0,pizza,1
40760809,Fj9ZANHw4gVd1W7UljnTFw,3.1,142.0,2.0,"mexican,latin,caribbean",0
40761108,RRDsvpPzCKsZyCGgQPQwIw,4.0,56.0,1.0,desserts,1
40761262,cva5vXPDrpjIAdTueTmPrw,4.3,113.0,0.0,theater,1
40762828,mN1358NllxfPIMjGC5WY5A,3.6,441.0,2.0,"mideastern,mediterranean,turkish",0
40762853,d_TC6Om2EBTzHVm_lCgNtg,3.6,1632.0,2.0,"cantonese,noodles",0
40763376,PIYWVSeJrGRppVIgepaORQ,4.1,118.0,0.0,caribbean,1
40763629,KCKkiji5jIwynoLt-W-l2g,4.9,17.0,0.0,"caribbean,steak,cocktailbars",1
40763786,QiKtEJ6CFA3nSPRIRsq5Ew,3.8,150.0,2.0,"pubs,whiskeybars",0
40763806,N7ShVVy6HNrbTEtpyxh-Zw,3.0,4.0,0.0,"delis,sandwiches",0
40763881,JSexQM-wn8HvWmfxu_m5ZA,3.8,640.0,2.0,"italian,pizza,bars",0
40765947,_WWJcqUTGFCCVp0cymu0wQ,2.9,1092.0,2.0,"caribbean,desserts,vegetarian",0
40781412,N4HdTn-t4TqnLgre0-zANg,3.6,118.0,2.0,"italian,pizza,desserts",0
40781869,rskCUy0XjmjcGdbdrrb2QQ,4.0,120.0,2.0,italian,1
40782091,OZViPcTGyxycwIfPdEWr2g,3.6,101.0,2.0,coffee,0
40782999,_0LUahvn0iQ5pP9ysPEaGg,2.0,37.0,1.0,"hotdogs,burgers",0
40783014,Njr_f1J5Pve35OyPdBljVA,3.9,586.0,3.0,"italian,wine_bars,venues",0
40783353,a2DgSBzPml-ewaEz_J4Ezg,3.7,931.0,2.0,"fishnchips,desserts",0
40783591,kTHGY9jZlmBkW-tg1G5pZg,3.7,11.0,0.0,"spanish,breakfast_brunch",0
40783748,vbGqzhH_exG5HOG1I23kvg,4.0,1124.0,3.0,italian,1
40783903,86StyWnuGaTuY6X2e3irOg,4.1,240.0,0.0,"italian,bars,seafood",1
40783967,ePqKbqXFBCbwBaWiN2Jo9w,4.3,285.0,2.0,"cocktailbars,newamerican",1
40785023,5TJdeGTJSOPjfJvGGO9cRw,3.3,351.0,2.0,"mideastern,hookah_bars,coffee",0
40786218,3x2w04gUVyBtEJE4hFzyZg,1.6,73.0,1.0,"coffee,burgers,hotdogs",0
40786413,,,,,,0
40786907,ZaUGO8vL64GPTP1zlDnwLg,3.1,57.0,2.0,"comfortfood,tradamerican,sandwiches",0
40787054,ZaUGO8vL64GPTP1zlDnwLg,3.1,57.0,2.0,"comfortfood,tradamerican,sandwiches",0
40787908,Kk3M0eYCnfOgW8Xm8E6xIA,3.8,34.0,1.0,divebars,0
40787990,__RgqsJEE9y34GU4xhEOlQ,2.2,73.0,2.0,coffee,0
40788891,NkEGFZFgSyT2t7SyUctgTw,2.9,75.0,2.0,coffee,0
40790187,,,,,,0
40790306,tupAuYRfqiEilL5wY3Jlng,3.1,62.0,3.0,coffee,0
40790307,2bfClDnQuYsGhtU46jd_QQ,3.9,12.0,1.0,coffee,0
40792697,J0bWu6D6dp4UG0zgkP-Eog,3.5,465.0,2.0,ethiopian,0
40793030,iGJorB_v-L_Zo2Wz74NAqw,3.5,647.0,2.0,"bars,musicvenues",0
40793858,wCPH0z8lI6NmRVSXagvuCg,4.7,27.0,2.0,cafes,1
40794103,Gy29OVx8GSopkE-fcuF1kg,1.6,49.0,1.0,"hotdogs,burgers,coffee",0
40794835,JmPhlcqSfoB3hrL2qjpRWA,3.5,148.0,1.0,pizza,0
40795021,TU_BU9HLflYI2xlyqVQdRA,3.6,3152.0,3.0,asianfusion,0
40796717,AVKRF3v3nvV1NtRc_apQ6g,4.4,258.0,2.0,"russian,modern_european,venues",1
40796758,29eSX4amlwU1Z4HvnOJqxw,3.5,28.0,1.0,delis,0
40797031,Dy45bF2pWdD7KedMKPdhYw,4.3,6.0,2.0,"latin,diners",1
40798329,H3AnaDvXg_tXticwUGL7PA,4.2,144.0,2.0,irish_pubs,1
40798504,kXnTlyTQ9foQ6KOvn7SYbQ,3.9,38.0,2.0,african,0
40798514,xfw-bCfGQbi0VcNrEuU6Vw,4.7,46.0,3.0,skincare,1
40799384,frWu5KfSULdCHd0GmA-ytw,3.7,800.0,2.0,"breakfast_brunch,mexican,salad",0
40799593,sinxb1F7g1GEm01XSB3qCw,3.0,269.0,2.0,"karaoke,bars",0
40799991,bO7oI7V8MYbRxenHQcWOqQ,3.3,683.0,2.0,"seafood,tikibars,burgers",0
40800483,Obr6rLjib-n2S6IdJqasuQ,3.9,164.0,2.0,"lounges,tradamerican",0
40800557,jPIZ3FR5LNcwPuUHi2Fe4g,2.6,164.0,1.0,"hotdogs,burgers,coffee",0
40801855,t_IXO90SSJz4pt5GLD2lTA,3.3,491.0,2.0,"newamerican,pubs,sportsbars",0
40803254,6Z5OWpaeGGazJHR4LfThsw,4.2,971.0,3.0,"italian,venues,cocktailbars",1
40803444,3FJHcL58XRJmz5R5W9tKvA,4.0,88.0,2.0,newamerican,1
40804049,MAOyXmrAmI4RsEMZDsUPXA,3.8,12.0,1.0,restaurants,0
40804423,53ZNJNrT91VgvrI0LFjLNQ,3.9,370.0,3.0,"italian,wine_bars",0
40806208,WcvLWe0LIWyvDpv8xUshhg,0.0,0.0,0.0,lawyers,0
40806615,bysoQxh1hzLAbg1iLNaxtA,3.3,72.0,3.0,"kosher,pizza,italian",0
40806791,-UDULh5HrAGPzyBavgdAPw,3.5,122.0,2.0,gaybars,0
40807234,anqM_kXIrPMfY02FoULS6g,4.4,14.0,0.0,countryclubs,1
40807236,anqM_kXIrPMfY02FoULS6g,4.4,14.0,0.0,countryclubs,1
40807238,anqM_kXIrPMfY02FoULS6g,4.4,14.0,0.0,countryclubs,1
40808118,3qf3FLXxVdX3Wz5F_rTeog,3.6,678.0,2.0,"french,breakfast_brunch,cocktailbars",0
40808640,oIWsfYqrlCQ-1brns6VNjQ,3.6,65.0,1.0,poolhalls,0
40809390,YrghgwuPHlgzddMf9sLkvA,4.4,218.0,1.0,"caribbean,bakeries",1
40809948,luA6pI0K6AWU_ivxqykdiA,3.7,1093.0,3.0,"newamerican,breakfast_brunch,bars",0
40812870,qbEuBOWUXO2s-C28xJ0tOQ,4.3,158.0,2.0,"modern_european,czech,slovakian",1
40812973,z5-TEI72RVwwtWG4CEggLw,3.8,428.0,2.0,italian,0
40813992,4517Ba0yK8j5mh06T7tXMQ,3.5,172.0,1.0,pizza,0
40813994,vZ5-JXlJS75k8wmPNS5U5w,4.1,471.0,2.0,italian,1
40814124,bv81rNYg3NS1drk96I4raA,3.3,34.0,2.0,coffee,0
40814134,_kAKIwIXClxsBfb-Ln1juw,3.5,37.0,1.0,coffee,0
40814139,7g-PnhxdfKoQPoe8JtqJNQ,2.3,84.0,2.0,coffee,0
40814142,lb14G-jyqSm7zCKKFTiIog,2.2,101.0,2.0,coffee,0
40814300,HlNRNVj4T_VAbyWTYE0XEw,3.1,10.0,2.0,"icecream,desserts,customcakes",0
40814843,BnSeJ9yRfJ09RoQ0euR34A,4.1,360.0,2.0,newamerican,1
40815044,91tQ4ToReVVCA5MTJi9gfw,3.9,498.0,2.0,"sushi,japanese",0
40815524,CO90_8nlxQx10ATsM3b9AQ,3.6,170.0,2.0,"greek,mediterranean,desserts",0
40815605,Q5svIDwGXgspdSlBp2emwg,3.4,348.0,2.0,"salad,vegetarian",0
40816235,BwbYpXk1FPPCywXErgiVpg,2.8,6.0,2.0,"donuts,coffee,bagels",0
40816997,Qz5E5sPtETWD3kwEUsBZpw,4.0,579.0,2.0,"afghani,halal",1
40818115,bl3-rGjqjaJa_nkW4aMlIg,2.8,121.0,2.0,coffee,0
40818118,kRYrELjgMJeggv0WNb008A,3.5,83.0,2.0,coffee,0
40819558,X1BZfOYWmG6X9x3yT7QbZw,3.8,353.0,3.0,steak,0
40819976,57IC0UC72Mn3zsH5HUcOjw,3.1,114.0,1.0,"donuts,coffee",0
40821141,td3SHw9E7I0cjwcHozpYfA,0.0,0.0,0.0,amateursportsteams,0
40821227,A8qXfx_LBI6fnOhxDmvIOA,3.5,171.0,2.0,mexican,0
40821884,LjZhD9LH4QEPMzUWrlbSOA,3.6,218.0,1.0,"pizza,italian",0
40822611,3xOosMpNOu9q6bCTIUttJA,4.6,16.0,2.0,pubs,1
40823209,WcFSkRTQ5pYqIppWeLVq2g,3.5,314.0,2.0,"comedyclubs,bars",0
40824179,8lLs3dsSN-Am2_EtNfbXqA,3.5,1059.0,2.0,"newamerican,breakfast_brunch,bars",0
40824395,e_2o3neKJ5vwDXKd70XLBg,4.3,358.0,2.0,"italian,seafood,steak",1
40824512,9Fa99PCpCKOuzS2ymzwDMQ,3.3,115.0,2.0,"hotels,venues",0
40825868,8s5d0nkoNMgu9Oe066q_lg,3.2,133.0,2.0,"hotdogs,kosher,tradamerican",0
40825908,Qqfnci5KEBIHJKzb_Ntxzw,3.7,40.0,1.0,"spanish,bbq",0
40825993,-7PgxPVUGZh__U3CxRFKxg,4.4,238.0,1.0,"chinese,trinidadian",1
40826386,iV4Qm5DnGChgrnbYG20ASw,3.1,495.0,2.0,mexican,0
40827287,aMUu0H6jsUDqdmSuAZeZsg,3.6,511.0,2.0,"ramen,sushi,noodles",0
40827432,cVnvLmiLEqBxn_K5FHkwpQ,3.2,183.0,2.0,coffee,0
40827435,05aAwdHqE7Nd_TqzB-FZdQ,3.4,29.0,2.0,coffee,0
40828109,pv2Ayw8QN2nkMpCS-3RwiA,3.8,109.0,2.0,"gastropubs,newamerican,cocktailbars",0
40829150,OmYkNBrJdZrpXHBc2QRVow,4.3,70.0,0.0,museums,1
40829164,edLi09LmjWXgL1NOCJ4qjA,4.0,722.0,2.0,"tradamerican,seafood,bars",1
40829514,nU4XBdvxDABXqZ6CnB8Dig,4.0,6140.0,2.0,"bakeries,newamerican,breakfast_brunch",1
40831475,4q8jF2pKoWYbJXYmSNMG1g,4.5,251.0,2.0,"delis,pizza,italian",1
40832580,VzstANC68PM1BbyOcDXEtw,3.9,502.0,2.0,"japanese,seafood,desserts",0
40834713,lRSiXYB09Z5x1iINqQ7rHA,3.5,1038.0,2.0,dimsum,0
40835721,S1vJPFkIxBwlPIqikvT_gQ,3.4,582.0,2.0,"coffee,cafes,breakfast_brunch",0
40835821,yb9o5T88FPUXYOzxyXlUcw,4.3,366.0,1.0,"indpak,vegetarian,vegan",1
40836314,til9hZedX5st86EamUudMA,3.6,227.0,1.0,"desserts,candy,indpak",0
40836364,EuoHL-sfKlSoLdeYDJZgUA,4.3,105.0,2.0,"pubs,lounges",1
40836801,ue0hsTh2cULI4vU2I0p7jA,3.7,640.0,2.0,"burgers,irish,irish_pubs",0
40837042,hw8ziubXsFocun6KR04VVg,4.0,927.0,2.0,dominican,1
40837666,XghOzJn16M-nvaKMOdC5og,4.0,1595.0,2.0,cocktailbars,1
40838446,05aAwdHqE7Nd_TqzB-FZdQ,3.4,29.0,2.0,coffee,0
40838460,rd7B06IIcEGaVxerHoQjZw,3.2,68.0,2.0,coffee,0
40838693,Vs-3byrsBYwd_Cnfl0CyFw,3.9,2561.0,2.0,"tradamerican,breakfast_brunch,sandwiches",0
40839232,esHGoW3wduCUkfNCmplG0A,3.5,500.0,2.0,"bakeries,sandwiches",0
40839236,v6iS47Bu4S7NfQN9zTEgYg,3.8,119.0,0.0,stadiumsarenas,0
40839257,PKBvNMA4tMZ5i_bJDpRXEg,3.4,37.0,2.0,"cheesesteaks,foodstands",0
40839264,G7McEm57Nl037m02vRuYQw,4.4,52.0,2.0,"grocery,italian,sandwiches",1
40839319,,,,,,0
40840124,fkDgH1Y24jXb9uoDR4yRww,4.2,31.0,1.0,mediterranean,1
40840790,JSkhEPZC70yPx2I3NHqjqw,3.7,247.0,2.0,pizza,0
40840921,9mX6M3VO1MpZcNH6BxcHtw,4.1,165.0,2.0,"sportsbars,irish,eventplanning",1
40841272,RI-tVET-wKFeRNKm4cg0wQ,3.6,2426.0,2.0,"southern,soulfood,seafood",0
40842393,89cuk6IhTJbmk27_N8G3Ew,4.3,100.0,1.0,"sportsbars,irish_pubs",1
40842437,0Lbh9JNaTqyh8IN1IYsNoA,3.8,13.0,0.0,chinese,0
40842618,a4X1S6_9uB-08tIAjkMgSg,2.7,54.0,2.0,bagels,0
40843676,jDIVPYpxQAk1HUAi0NIlQw,3.9,1180.0,2.0,"italian,lounges,pizza",0
40844021,Oi2Z2a06z96KvGcY8kHMgw,0.0,0.0,2.0,restaurants,0
40844307,gDIxUaEpdwrU8_5MqvmP2Q,2.9,194.0,2.0,"kosher,desserts,salad",0
40844457,PjISf4rkN5UO-lHLmrdZjQ,3.9,154.0,1.0,"latin,puertorican",0
40844719,iQTPjiskoE0jfHsoBSR1Jw,4.3,238.0,1.0,"italian,cheesesteaks,sandwiches",1
40846125,1gQd8Bg_W9J3hDv_gsNZ7w,3.6,84.0,1.0,delis,0
40846371,,,,,,0
40846477,5UR2nOXYZAakXAoHHoBqNg,3.6,355.0,1.0,"donuts,diners,breakfast_brunch",0
40846486,z8A3sCLtvdf8pxT95mRi4A,3.5,257.0,1.0,"diners,tradamerican,donuts",0
40846843,moK8qANVn1gQcF-fnPRnWg,4.0,94.0,2.0,"sportsbars,swimmingpools,saunas",1
40847025,FDW_RA_RT562ZmhqN1tSKQ,3.2,35.0,1.0,salvadoran,0
40847325,NMVRHrkdp68twl4CWo1I5A,3.9,1328.0,3.0,"french,mediterranean,brasseries",0
40847763,vj5FPx1Cu5W0Jsf-BCFApA,3.2,472.0,2.0,"tradamerican,diners,greek",0
40847914,rDljxcZses19ZdpwmpCvvg,3.4,59.0,2.0,"bbq,salad,steak",0
40848604,uq5rHbGtBFwCwPkokIkKvQ,3.9,296.0,3.0,"newamerican,cocktailbars",0
40849380,CjahRm-rdwS8IqGR-M0Dyg,3.3,176.0,2.0,"italian,mexican,wine_bars",0
40849504,XR9nLauKEQK2oHWnuPXe1Q,3.8,4.0,1.0,bars,0
40849849,MJlXEA8Vz5HRAqAQI5PUEg,3.2,432.0,1.0,pizza,0
40850087,pqxra7dYB3d_iZBPm1MWgg,3.9,707.0,0.0,museums,0
40850859,OZViPcTGyxycwIfPdEWr2g,3.6,101.0,2.0,coffee,0
40851227,sAHHolV823rtvXdH0Fd3zg,3.6,189.0,1.0,bars,0
40852659,0-LZIrFbNTDmtjNpa_afiQ,3.4,339.0,2.0,"diners,breakfast_brunch,sandwiches",0
40852833,A_YpTLbAlEqeLVSs9bxbEA,4.5,3624.0,4.0,"steak,venues",1
40852887,suAVB9bA2oDDcCCnRHEQXg,0.0,0.0,0.0,lounges,0
40853123,wuY4VqaRP_6UfC8aiA-fAw,0.0,0.0,0.0,restaurants,0
40853915,Jvy_dhGSmiQM3Thf571FxA,3.6,73.0,2.0,"mexican,cocktailbars",0
40854101,NRMvCw_pOC3unxUUAVc6Dw,3.0,125.0,3.0,"italian,newamerican,breakfast_brunch",0
40854704,j8qdGKAOq6Jz9B3pZsBqDw,4.5,60.0,1.0,"coffee,chocolate",1
40854950,q6ux26c-SfK-679y9lvVbw,3.7,327.0,2.0,"italian,mediterranean",0
40854979,dpCSDy9uefOEcY44FHss2Q,3.5,478.0,2.0,"korean,chinese,seafood",0
40855899,,,,,,0
40855992,rGfDX_ors68i8LnuG55NQA,4.0,67.0,1.0,"bagels,buffets",1
40856208,RMKKsZYt4Xsyq3nRGFPqdA,3.2,239.0,1.0,"pizza,italian",0
40856342,8-Zn7rSJm8JtNA_hCTJvpw,3.3,32.0,1.0,caribbean,0
40856837,v4_89HfTm05NFTuukjsl_g,4.0,1000.0,2.0,"mexican,tex-mex",1
40857526,mv8dMMzzrzalso3sYCP_QA,3.9,1713.0,2.0,"french,breakfast_brunch,cafes",0
40857661,2CyDPKUey42CuPowPlPTfQ,3.5,162.0,1.0,gaybars,0
40858719,wnXdgkWYN0p4SEl_AdMzLA,3.6,315.0,2.0,"italian,bars",0
40858816,m2nu3Z3hdRO3lUAvD2kRXw,3.8,46.0,1.0,pizza,0
40859127,jaxdjPkVI2AOTHxU4ZmBCA,4.6,7.0,0.0,spanish,1
40859724,mS2oSUfYWuXoPeoKl225IA,0.0,0.0,0.0,restaurants,0
40859971,ygXivebDgnAW3l7z9jQ6KQ,3.7,3.0,0.0,chinese,0
40860032,LGxJenwXTNFXrKtPGAIZMw,4.0,6.0,1.0,"bakeries,colombian",1
40860410,0_TkwDcJALPRPSyzh9BZdA,4.3,16.0,1.0,pizza,1
40860723,DmMSJ2ZL_5BfO4EhaJaRRA,3.5,221.0,2.0,diners,0
40861694,,,,,,0
40861946,Vs8kQ4R381y27AH018gLpg,3.9,1565.0,2.0,"italian,desserts,wine_bars",0
40862111,TWH4MjLtN1fKlF-7n6YXHg,3.9,1662.0,2.0,"pizza,italian",0
40862491,9Qtp2_Y1vqKLDIZ_IGqtgg,0.0,0.0,0.0,,0
40862619,OLamgelm39UU7T_UfzFOTA,3.7,98.0,2.0,bakeries,0
40863010,hzLJO8fylf4APS1aLXV3qA,3.3,284.0,2.0,"diners,coffee",0
40863575,rOM3cMvWeXFBJvyk2Oui0g,3.2,73.0,1.0,"pizza,italian,pastashops",0
40864264,jC-8mWq2-vVf-Km_6IaEtQ,3.0,140.0,2.0,sportsbars,0
40864277,IhaSbnTcgrxhPEK-PYrhSQ,3.2,70.0,2.0,"adultentertainment,lounges",0
40864834,nHMDOIX32dGbfpuNUwsLNQ,3.9,529.0,2.0,"italian,breakfast_brunch,cocktailbars",0
40865946,LevaZe9HJHteg4nSp-pt2g,3.6,1195.0,3.0,"sushi,seafood",0
40867120,6HgH3y7Z22kovTkJh47nDg,3.4,37.0,1.0,pizza,0
40868161,-EvtcHPd1wOpE1uaB23eNA,5.0,1.0,0.0,"burgers,hotdogs,chicken_wings",1
40868248,pvdhFL_m06xeFvPpU0v2EA,4.1,34.0,1.0,"diners,breakfast_brunch",1
40868400,IFZ3_d01uflGixWrrD8_gg,4.2,647.0,2.0,"afghani,halal,kebab",1
40868583,nUeoq-7ktdxLZcDh_Dg_yA,2.5,66.0,1.0,"burgers,hotdogs",0
40868904,T4cxAJnRoITVQYKpFpWonA,1.3,30.0,1.0,"hotdogs,burgers,coffee",0
40869272,vEYEs9McRtRdKBp2XfRNZA,4.0,148.0,2.0,"italian,seafood,pizza",1
40869524,vk3ilGNArYA1r5nroLyJCA,3.1,308.0,2.0,"bbq,tradamerican",0
40869790,mN3LJTeh4-oA4Jp1l78YDg,2.3,10.0,2.0,"latin,mexican",0
40871234,avvK7h7t3lBK_0UKU5XUfw,4.0,10.0,0.0,"bagels,delis",1
40871403,NHSVhRS_AwMe5DfLeeIydQ,2.5,40.0,2.0,newamerican,0
40871752,53gU4WPWw4SJoijYXKknVw,2.9,114.0,2.0,chinese,0
40871961,gFbtwBog0vpMPaQGemy41Q,3.2,37.0,2.0,bakeries,0
40872325,1dUxm9ZsSBXRrmVASngmbA,5.0,1.0,0.0,bakeries,1
40872438,4TLA47W1Z2xHKNQTjMHfYg,3.5,813.0,3.0,"newamerican,breakfast_brunch,cocktailbars",0
40873175,VMhywL6B6VcSP4Xxd57VwA,4.7,29.0,2.0,"artsupplies,artclasses,framing",1
40873692,ClzdaDhliwETt_EkiCmZeQ,4.0,49.0,1.0,"delis,meats",1
40874108,BwbYpXk1FPPCywXErgiVpg,2.8,6.0,2.0,"donuts,coffee,bagels",0
40874132,FKemLHKbrPaKW1fCZJ9w1A,4.2,108.0,0.0,theater,1
40874688,4VvcmPvRZF5Oj6OdWJowvg,3.1,328.0,2.0,"lounges,musicvenues,danceclubs",0
40874933,mk3UxnO9MQlJMsr_mMG9yQ,4.0,539.0,2.0,"pizza,italian",1
40875290,lJHUx_lKG3PphZxheZ75iQ,3.0,384.0,2.0,seafood,0
40876361,kR_YpqhY8OxWhM_Ile1QZw,3.3,230.0,1.0,"pizza,italian",0
40876618,mXLrVoEi80WZaZ3agBP5Jw,3.9,760.0,2.0,"persian,cocktailbars,mediterranean",0
40876922,uazg6WhYVOw3jhWCG_MDBg,4.5,806.0,2.0,"thai,seafood,noodles",1
40876932,RzAvCIpum6GH9eKmo7qb8A,2.3,23.0,2.0,"icecream,desserts,customcakes",0
40877247,TBX6fnKz0lSdMjR598r75w,4.0,281.0,1.0,greek,1
40877741,f5VGuw9Fzb6P6E7oqSvjPw,4.1,170.0,1.0,pizza,1
40878231,7USPKYeaAfxl0Ch9j_1l7A,3.8,609.0,2.0,indpak,0
40879243,nQBkZakaxeU6bTXoWvCTAA,4.9,52.0,0.0,hvac,1
40879743,FQgIJTmrP7a5JANyTUMFkw,3.5,1456.0,2.0,"caribbean,lounges",0
40880188,PJeuLlvja4ZKv_tHq_pE1A,3.9,929.0,2.0,"german,bars",0
40880194,cJREPXNhyznkLrKhjg9hoA,3.9,494.0,2.0,french,0
40880619,7N9-NBlUEVll97PrSFYv-Q,2.9,66.0,2.0,coffee,0
40881083,aqvKntsNfP4SvzSQWeRFhg,2.3,48.0,1.0,"hotdogs,burgers,coffee",0
40881627,hitEDc8BafXj96is1OgjKQ,3.8,214.0,2.0,"juicebars,acaibowls,bakeries",0
40881793,BAk4cXYbmt562qLuHDuayA,1.6,9.0,1.0,"hotdogs,sandwiches",0
40882825,OMnGx8677VNH3-n3FGujYw,3.2,13.0,0.0,pizza,0
40883581,EtwCZgiwvhEVckQWVhwj2g,3.2,10.0,1.0,"restaurants,bars",0
